gene_id	SRR8114442	SRR8114443	SRR8114444	SRR8114445	SRR8114446	SRR8114447	SRR8114448	SRR8114449	SRR8114450	SRR8114451	SRR8114452	SRR8114453	SRR8114454	SRR8114455	SRR8114456	SRR8114457	SRR8114458	SRR8114459	SRR8114460	SRR8114461	SRR8114462	SRR8114463
RALGAPA1	134	59	22	17	19	0	7	25	132	12	0	43	97	6	3	179	5	34	17	0	14	14
RALGAPA1P1	0	4	19	19	0	0	1	2	2	0	6	0	37	1	0	14	0	95	0	0	0	4
RALGAPA2	61	29	0	21	11	0	0	0	0	0	0	17	9	68	0	0	26	35	8	0	1	11
RALGAPB	117	57	73	72	55	0	84	110	162	85	13	49	49	149	65	71	18	108	26	75	7	33
RALGDS	70	35	20	43	7	0	27	19	16	38	15	30	32	9	98	136	32	23	7	146	3	22
RALGPS1	15	0	12	10	0	0	0	0	40	0	6	0	0	15	0	102	26	7	27	0	1	15
RALGPS2	70	57	65	38	5	0	6	71	19	22	3	99	28	113	46	211	89	0	22	5	10	15
RALY	247	123	176	202	121	0	209	195	405	177	121	505	203	356	371	1209	176	251	152	355	106	353
RALY-AS1	0	13	2	0	1	0	5	1	0	0	0	1	1	2	4	21	0	3	0	0	2	3
RALYL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMP1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMP2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAN	3611	3054	2589	3580	3021	1	2203	2594	4510	2395	1364	3710	2814	3812	4382	14988	1542	3222	1646	4440	1610	3294
RANBP1	1785	2016	1861	2690	1771	0	1596	1870	2813	1357	1178	2862	2291	3523	3089	12410	829	2383	1176	3015	996	2158
RANBP10	33	21	8	11	31	0	1	43	31	1	18	51	16	0	0	0	11	0	10	19	3	4
RANBP17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RANBP2	681	393	505	530	422	0	408	601	459	287	67	98	402	112	532	1412	196	252	445	151	66	121
RANBP3	5	17	5	8	1	0	2	5	24	1	4	32	11	15	3	48	4	13	2	19	0	7
RANBP3L	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RANBP6	31	81	62	37	125	0	86	151	68	35	93	1	3	0	21	158	118	69	5	173	17	64
RANBP9	210	179	88	360	186	0	224	271	180	145	64	293	146	205	176	871	109	441	75	896	23	44
RANGAP1	65	14	61	59	14	0	36	21	14	12	22	18	58	0	145	201	9	17	7	45	10	37
RANGRF	56	82	36	85	28	0	18	32	54	34	25	42	57	62	83	170	47	74	41	70	28	48
RAP1A	49	71	92	103	105	0	75	111	257	57	15	175	90	188	254	284	45	252	36	165	27	93
RAP1B	2810	1661	1766	2335	2394	0	1508	2998	4133	1937	878	3675	2047	2633	2540	9404	763	2527	1330	2754	1873	2987
RAP1GAP	0	18	0	18	10	0	2	11	14	2	7	17	17	21	0	97	3	10	1	0	0	10
RAP1GAP2	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
RAP1GDS1	266	53	32	211	76	2	108	92	164	130	22	229	85	125	263	356	41	97	28	56	93	240
RAP2A	5	15	17	68	34	0	33	42	70	0	0	1	2	68	13	31	6	110	13	87	4	4
RAP2B	100	43	47	35	47	0	15	27	84	34	8	58	50	8	17	184	30	60	47	56	23	34
RAP2C	47	11	69	93	81	0	29	59	93	29	8	179	106	265	227	387	33	30	33	108	17	36
RAP2C-AS1	4	3	2	1	0	0	0	8	1	10	0	0	0	0	0	0	0	0	3	28	1	3
RAPGEF1	0	17	4	15	11	0	31	0	37	10	3	24	0	24	13	65	0	1	14	0	1	20
RAPGEF2	4	33	19	51	5	0	15	17	43	23	19	82	12	111	50	36	10	18	27	29	5	19
RAPGEF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAPGEF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAPGEF4-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAPGEF5	5	0	3	0	0	0	0	0	20	3	0	7	0	0	0	0	2	0	7	0	0	0
RAPGEF6	145	63	55	157	70	0	45	117	171	85	5	22	33	34	61	146	53	119	16	128	24	48
RAPGEFL1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
RAPH1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	3	0	0	0	0	0	2
RAPSN	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RARA	1	2	0	1	0	0	0	0	0	0	1	1	5	0	0	17	1	2	4	0	1	3
RARA-AS1	18	5	26	32	7	0	23	10	25	19	12	6	27	21	25	163	7	25	5	63	12	18
RARB	1	1	0	0	12	0	71	22	0	0	0	2	0	0	2	0	0	0	0	0	0	6
RARG	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	26	0	0	0	0	0	2
RARRES1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RARRES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RARRES3	46	0	33	62	7	0	12	15	153	19	18	147	49	86	66	150	26	44	23	44	0	2
RARS	1251	888	1314	860	1046	1	656	1081	1664	860	402	1178	531	631	1255	3770	232	558	356	622	493	1024
RARS2	543	457	304	448	416	1	110	463	655	312	206	589	387	560	609	1446	137	411	180	807	140	299
RASA1	108	2	12	77	48	0	12	38	21	3	2	26	46	47	19	178	1	43	10	113	7	18
RASA2	53	0	14	30	96	0	46	4	97	41	32	54	40	123	39	105	33	181	54	69	33	47
RASA3	17	21	5	22	33	0	0	5	11	2	4	96	52	9	39	50	12	21	14	45	3	11
RASA4	0	0	0	6	0	0	0	3	12	0	0	0	0	8	2	85	0	0	0	0	0	0
RASA4B	2	7	0	3	0	0	0	0	0	0	0	9	2	11	10	0	0	3	5	5	2	0
RASA4CP	6	0	7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0
RASA4DP	0	3	1	12	5	0	0	4	3	0	4	9	5	0	14	4	0	0	5	8	1	0
RASAL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASAL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	82	0	0	0	0
RASAL2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASAL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RASD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASEF	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASGEF1A	2	1	0	10	17	0	33	0	22	6	0	0	0	0	0	0	5	0	0	0	4	4
RASGEF1B	0	0	3	0	14	0	0	0	32	0	3	0	0	0	0	0	0	0	2	0	0	6
RASGEF1C	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	1
RASGRF1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0
RASGRF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASGRF2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASGRP1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	1	0
RASGRP2	6	0	4	22	3	0	0	4	16	8	1	36	4	32	5	8	2	5	3	14	5	7
RASGRP3	0	0	0	21	0	0	0	0	6	11	0	7	4	68	0	0	16	0	0	0	4	3
RASGRP4	1	0	7	5	5	0	8	11	11	5	0	8	51	29	15	54	10	14	0	34	0	1
RASIP1	9	0	0	8	0	0	9	4	12	0	1	14	2	0	28	2	0	0	0	12	0	4
RASL10A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASL10B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
RASL11A	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
RASL11B	0	35	0	16	0	0	0	0	0	0	8	14	0	0	0	2	0	0	0	0	0	0
RASL12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASSF1	130	49	97	78	110	0	120	124	147	81	50	374	187	183	217	476	42	146	70	318	105	268
RASSF1-AS1	3	0	7	0	1	0	1	1	3	5	0	3	0	6	0	9	0	4	1	0	0	0
RASSF10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASSF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASSF3	4	4	0	17	1	0	33	3	0	4	1	5	1	2	18	6	4	4	0	12	0	0
RASSF4	3	0	0	17	0	0	0	0	0	18	0	26	0	0	38	0	0	0	0	0	1	1
RASSF5	56	64	70	47	71	0	35	70	82	55	18	135	74	105	108	354	75	41	46	90	6	48
RASSF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RASSF7	33	31	69	39	31	0	52	59	65	26	10	57	65	31	27	278	17	81	16	62	7	45
RASSF8	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	3
RASSF8-AS1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASSF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAVER1	6	20	11	22	4	0	0	9	9	11	6	17	15	26	19	51	3	2	14	17	1	2
RAVER2	46	68	57	57	43	0	30	11	53	42	11	2	48	128	235	326	16	223	13	4	21	77
RAX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RB1	212	89	55	244	190	0	51	333	91	128	90	439	110	46	272	1378	59	134	117	109	69	169
RB1CC1	572	63	341	457	327	0	538	304	266	340	27	277	265	187	292	1510	38	195	99	943	78	223
RBAK	136	86	1	44	109	0	7	117	135	112	28	134	26	205	7	268	0	193	51	70	15	46
RBAK-RBAKDN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
RBAKDN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBBP4	3949	3112	2256	3952	2948	7	2580	4329	4385	2549	1334	3289	2509	3499	3632	17433	2176	3573	1876	3717	2324	4949
RBBP5	170	93	95	41	96	0	84	148	198	55	21	101	25	32	163	677	91	141	96	267	35	92
RBBP6	241	249	144	310	173	0	211	225	396	140	95	241	191	163	361	457	116	171	50	747	94	163
RBBP7	1891	1563	1329	1413	1231	4	1520	1983	2184	1150	606	2746	1210	2091	1913	8141	847	1849	555	1896	921	2033
RBBP8	438	597	269	376	277	0	252	582	328	286	148	415	181	238	387	2652	131	255	189	570	213	547
RBBP8NL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBBP9	0	0	0	2	0	0	0	11	0	0	0	0	15	0	0	0	0	0	0	0	1	2
RBCK1	227	176	153	213	153	0	101	163	270	109	111	326	98	518	312	2010	121	263	118	202	29	92
RBFA	48	26	17	75	23	0	30	37	65	21	31	68	69	0	42	195	20	51	16	28	13	45
RBFADN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
RBFOX2	49	29	32	36	13	0	26	10	44	19	10	39	44	46	0	90	5	61	1	47	13	30
RBFOX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBKS	5	10	8	0	15	0	0	5	4	4	6	19	6	51	0	125	16	5	1	0	0	0
RBL1	75	68	83	160	34	0	54	124	33	60	9	105	38	40	0	196	17	24	21	178	26	90
RBL2	250	86	118	181	131	0	107	186	267	132	99	162	51	86	54	358	136	33	79	86	24	99
RBM10	28	54	8	44	22	0	49	18	19	32	32	30	13	29	45	201	0	29	15	10	4	8
RBM11	18	0	0	22	0	0	16	12	2	0	0	30	5	0	0	152	0	0	0	31	8	15
RBM12	123	77	39	76	79	0	200	154	163	61	63	49	92	250	294	510	55	111	52	424	30	49
RBM12B	67	17	40	35	51	0	77	101	42	33	4	92	65	57	17	206	18	14	20	75	10	37
RBM12B-AS1	3	0	0	1	0	0	4	0	7	0	0	0	1	11	0	0	0	0	0	0	1	2
RBM14	119	47	31	20	64	0	11	39	51	31	21	148	35	28	107	245	9	69	17	52	9	37
RBM14-RBM4	10	6	36	2	0	0	13	9	0	36	0	24	27	11	6	120	20	10	14	14	9	10
RBM15	55	2	34	39	40	0	18	28	109	23	11	8	31	47	25	101	19	64	2	194	6	18
RBM15-AS1	0	1	0	1	2	0	0	0	0	4	3	2	2	1	0	5	0	0	0	2	0	2
RBM15B	9	34	41	10	0	0	51	28	48	40	4	10	27	19	18	88	0	50	25	1	4	3
RBM17	296	327	255	239	191	0	210	256	412	194	119	411	259	369	335	1262	217	424	190	288	78	226
RBM18	305	63	147	240	422	0	139	302	445	264	93	184	194	174	236	1768	102	409	187	973	186	361
RBM19	26	35	14	25	9	0	3	25	39	5	41	15	30	3	24	39	6	40	23	6	1	15
RBM20	7	5	0	33	0	0	25	5	25	0	0	0	0	3	3	126	6	3	0	0	0	9
RBM22	177	104	284	271	316	0	184	273	526	243	137	265	238	304	272	750	85	300	53	308	94	293
RBM23	245	148	171	138	84	0	92	118	344	203	74	403	142	258	436	928	169	120	99	304	75	306
RBM24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBM25	594	658	441	429	416	0	344	393	663	399	112	497	440	355	511	2844	273	597	236	669	145	382
RBM26	81	25	11	80	24	0	58	20	20	31	9	44	30	30	28	115	52	21	11	21	9	23
RBM26-AS1	0	1	0	7	0	0	4	2	7	5	2	1	0	0	2	0	0	9	0	6	6	12
RBM27	304	172	153	207	105	0	67	149	265	168	77	189	127	229	189	767	75	197	50	79	58	108
RBM28	214	209	108	100	61	0	83	47	189	82	144	210	103	62	268	473	98	117	78	76	79	209
RBM3	345	256	296	537	480	0	254	342	784	396	131	531	345	547	711	2040	187	495	269	425	242	521
RBM33	443	233	131	118	142	0	152	164	252	89	51	234	146	143	149	602	150	133	53	182	46	128
RBM34	359	303	650	636	599	0	500	746	1180	500	260	697	513	1060	1084	3085	240	994	247	736	362	587
RBM38	31	24	23	32	11	0	12	14	68	19	9	19	33	1	28	73	8	26	13	38	8	36
RBM39	687	674	759	808	362	1	742	653	835	471	311	1321	564	644	771	2605	254	812	382	843	509	1183
RBM4	442	419	358	363	329	0	223	282	501	304	174	646	333	551	495	1706	231	423	131	532	254	631
RBM41	244	79	116	257	147	1	236	245	201	51	63	52	124	78	252	771	113	104	85	60	75	145
RBM42	83	31	62	73	46	0	51	44	68	83	71	162	59	125	159	379	40	92	46	201	39	89
RBM43	81	30	43	2	19	0	39	17	35	35	9	0	4	42	0	8	9	0	12	28	8	4
RBM44	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
RBM45	184	162	148	32	89	0	94	74	44	83	36	112	79	115	2	359	96	159	64	132	47	71
RBM46	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14
RBM47	33	1	45	11	15	0	10	23	44	1	8	1	5	0	31	22	6	1	7	0	7	20
RBM48	74	149	164	115	49	0	80	199	184	62	46	232	113	235	186	499	39	180	74	126	61	99
RBM4B	151	154	61	83	38	0	82	97	237	48	39	148	123	35	60	455	17	44	25	195	43	67
RBM5	177	67	78	113	97	1	40	56	162	125	32	410	72	149	62	455	61	23	54	165	32	165
RBM5-AS1	5	5	8	0	0	0	10	27	0	0	0	9	5	0	25	0	5	19	0	3	0	0
RBM6	162	96	81	110	54	0	62	84	98	63	21	123	24	84	3	398	35	14	53	47	15	77
RBM7	454	674	303	413	459	0	322	453	544	234	103	473	314	231	335	1336	209	553	145	550	181	276
RBM8A	419	249	270	458	286	0	349	364	636	283	218	471	559	715	625	1934	157	392	188	925	259	451
RBMS1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RBMS2	0	0	0	9	1	0	0	0	0	0	0	14	1	0	0	0	2	2	0	0	0	2
RBMS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMS3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMS3-AS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMX	1641	1303	956	1554	1041	0	859	1465	1583	965	451	1723	895	1499	1997	7408	797	1062	791	2593	558	1094
RBMX2	85	59	92	132	62	0	68	67	141	66	33	133	60	128	193	567	72	72	31	159	32	78
RBMXL1	127	191	199	167	34	0	82	142	187	52	38	195	96	64	48	513	7	29	49	252	31	46
RBMXL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMXL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMY1A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMY1A3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMY1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMY1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMY1E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMY1F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMY1J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMY2EP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMY2FP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMY3AP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBP1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
RBP2	0	0	0	1	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
RBP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBP5	18	0	11	3	18	0	3	7	30	10	4	16	15	0	0	33	2	0	7	0	19	25
RBP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBPJ	640	385	145	524	523	0	431	374	700	312	58	726	436	248	528	778	204	484	202	228	172	406
RBPJL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBPMS	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	1
RBPMS-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBPMS2	14	0	3	6	0	0	0	3	5	4	4	0	2	0	25	23	0	11	3	0	4	5
RBSN	93	31	53	50	29	0	24	36	60	89	16	26	44	102	81	259	30	18	15	68	9	28
RBX1	487	385	409	650	250	0	342	460	771	312	207	646	385	599	767	2969	297	358	200	583	247	362
RC3H1	56	12	72	118	17	0	93	58	34	18	3	76	65	52	12	532	18	134	32	132	7	20
RC3H2	187	116	61	104	94	0	49	18	166	44	24	111	34	81	84	363	51	101	22	23	14	58
RCAN1	133	52	74	125	52	0	54	58	120	36	38	109	40	16	51	337	44	164	48	0	40	73
RCAN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RCAN3	21	0	0	0	0	0	23	0	6	0	4	1	4	0	56	0	0	16	0	0	2	0
RCAN3AS	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	2	6	0	0	1	1
RCBTB1	160	6	33	30	66	1	0	38	62	39	23	0	47	47	16	241	0	131	48	249	23	75
RCBTB2	49	46	53	151	10	0	18	73	94	13	20	2	67	0	113	69	0	17	18	7	12	18
RCC1	106	36	132	28	154	0	77	78	65	84	38	34	71	222	172	697	30	103	60	206	58	110
RCC1L	82	76	67	56	116	0	78	45	52	90	24	144	72	199	63	460	39	71	60	85	16	62
RCC2	159	121	147	75	67	0	69	43	151	57	35	109	131	136	80	677	37	68	26	115	21	61
RCCD1	68	13	25	35	48	0	12	33	69	16	36	96	46	29	57	237	29	24	19	95	8	43
RCE1	70	111	48	47	62	0	51	43	61	38	20	73	66	53	113	348	53	42	34	98	19	50
RCHY1	901	371	519	691	688	0	708	585	1232	412	162	1204	491	407	509	2218	410	702	204	290	252	476
RCL1	232	79	185	130	112	1	139	128	157	131	128	119	149	144	300	433	100	187	106	341	138	322
RCN1	140	93	150	223	62	0	166	90	254	83	42	313	223	231	245	503	27	154	77	190	87	126
RCN2	252	169	196	218	266	0	177	274	564	161	127	513	95	296	216	1202	104	273	153	229	173	416
RCN3	2	0	15	6	3	0	0	8	23	3	7	50	0	0	0	28	0	1	2	0	1	3
RCOR1	66	129	40	55	80	0	40	38	85	18	9	83	67	9	60	154	41	142	61	126	17	23
RCOR2	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RCOR3	157	144	68	179	57	0	111	154	78	62	45	172	68	106	126	542	133	51	107	133	14	36
RCSD1	487	434	361	517	273	0	261	488	436	334	199	748	433	526	557	1388	191	344	211	410	111	231
RCVRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
RD3L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
RDH10	79	49	45	65	81	0	76	10	59	38	25	18	21	1	33	281	16	34	2	83	21	36
RDH10-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDH11	399	228	195	346	242	0	340	392	735	226	115	343	289	360	686	650	139	133	73	334	95	300
RDH12	0	10	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
RDH13	31	13	35	12	20	0	0	17	29	2	19	30	28	19	27	51	6	27	20	25	7	28
RDH14	113	14	40	105	22	0	55	117	101	40	34	125	25	46	12	310	77	34	67	89	30	57
RDH16	0	0	0	5	0	0	2	5	0	0	0	0	8	0	0	2	0	15	0	0	0	0
RDH5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
RDH8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDM1	24	37	20	61	12	0	14	13	19	21	22	85	51	21	34	230	3	32	2	26	33	53
RDX	289	392	285	343	420	0	262	430	554	183	130	551	247	459	302	1362	94	502	176	606	120	285
REC114	3	0	8	8	12	0	1	3	0	17	3	17	0	0	16	39	0	0	1	0	6	6
REC8	8	0	3	4	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	1	1
RECK	22	0	0	1	0	0	0	2	13	0	0	0	1	0	0	0	0	0	0	0	1	4
RECQL	308	499	258	30	285	1	191	712	438	361	153	369	341	396	569	1913	256	297	137	556	238	572
RECQL4	8	18	24	41	9	0	22	10	38	25	18	17	33	3	11	179	1	29	5	1	2	10
RECQL5	41	11	11	30	3	0	23	28	33	27	0	0	5	98	6	30	22	68	9	0	3	8
REELD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REEP1	11	0	35	0	18	0	0	3	2	1	15	0	0	21	62	181	0	0	0	0	2	0
REEP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REEP3	136	213	110	175	116	0	70	138	273	62	43	205	63	40	279	820	61	54	89	338	77	118
REEP4	35	38	27	46	41	0	38	23	63	11	23	22	46	96	63	153	3	68	13	54	13	93
REEP5	271	122	166	218	163	0	127	239	411	107	147	335	286	392	290	1645	137	243	182	496	182	395
REEP6	205	142	116	176	119	1	91	114	228	144	120	345	192	258	432	813	64	180	84	179	52	209
REG1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REG1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REG1CP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REG3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REG3G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REL	63	19	39	60	33	0	15	5	51	3	14	24	26	6	52	153	4	17	42	57	6	30
RELA	63	99	46	83	66	0	63	100	84	53	37	112	82	113	192	421	49	78	24	34	11	72
RELB	11	1	2	5	4	0	0	2	1	0	5	16	7	2	28	3	3	0	0	2	0	2
RELL1	1	0	0	0	0	0	0	1	3	2	0	0	0	0	0	7	0	0	1	0	1	0
RELL2	2	0	0	1	13	0	0	5	6	0	1	7	6	13	11	36	6	0	5	40	2	6
RELN	8	0	0	3	0	0	0	8	0	4	0	4	0	0	0	0	0	43	0	5	2	9
RELT	27	0	12	5	12	0	0	5	13	18	3	64	11	0	0	11	13	20	0	14	0	4
REM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REM2	13	2	0	5	2	0	3	4	5	3	5	1	6	0	8	60	1	3	3	8	2	7
REN	0	0	12	0	0	0	0	0	0	7	0	0	0	0	28	0	13	0	0	0	0	0
RENBP	0	6	0	4	0	0	0	0	7	1	1	1	9	0	0	17	1	0	0	6	0	0
REP15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REPIN1	76	65	35	64	54	0	39	41	108	56	51	149	100	104	111	527	25	45	66	166	16	56
REPS1	151	95	68	104	55	0	6	111	53	38	23	62	92	87	80	301	81	232	26	176	35	70
REPS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RER1	390	298	314	419	266	1	167	411	726	232	229	427	495	424	697	1789	147	428	203	415	252	613
RERE	69	23	21	40	26	0	2	37	101	14	6	29	40	61	67	168	15	1	10	3	1	33
REREP3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
RERG	3	0	0	27	59	0	0	28	0	0	0	86	12	0	0	185	0	14	0	0	0	1
RERG-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RERGL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RESP18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REST	529	177	164	252	150	0	229	136	400	157	66	272	218	337	477	736	148	298	62	214	61	167
